Close,open,high,low,hand,volume,F,SKDJ(D),KDJ(D),KDJ(K),SKDJ(RSV),SKDJ(K),MA5,MA13,MA21,MA34,MA55,MA89,MA144,MA233,VOL5,VOL40,VOL89,vol5_40_bias,vol5_89_bias,price_5_bias,price_13_bias,price_34_bias,MA5_13_bias,MA34_144_bias
1657.689,1656.754,1674.221,1646.683,7725887300,43695717336,-0.111837883,83.77103315,93.84151146,94.08972853,85.55456117,84.59044677,1634.5824,1569.855077,1504.679476,1439.479176,1378.572964,1329.114135,1246.946188,1198.385356,7483716900,4593831178,3451015322,62.90796529,116.8555106,1.41360876,5.595033858,15.1589427,4.123140029,15.44036069
1604.552,1647.962,1648.528,1597.102,6990014500,38919582106,-3.205486675,81.44629726,92.997629,91.30986408,67.65377855,76.12211266,1632.8426,1584.302769,1515.438429,1448.272853,1384.127909,1333.998292,1250.084694,1200.921472,7116219000,4707717323,3505056610,51.1607115,103.0272201,-1.732598108,1.278116226,10.79072543,3.063797635,15.85397848
1590.924,1609.742,1634.59,1562.387,5727043200,32875831926,-0.849333646,75.27112618,91.51522357,88.55041272,54.07952557,65.10081912,1625.9982,1595.895154,1525.238905,1456.984794,1389.297691,1338.828258,1253.219257,1203.310082,6842016960,4795068178,3546902113,42.68862729,92.90120621,-2.157087259,-0.311496268,9.192903483,1.88627969,16.25936851
1591.425,1585.466,1598.559,1563.863,4104937200,23023859728,0.031491133,64.51333196,89.85472759,86.53373562,39.53330906,52.31706409,1620.827,1603.150615,1534.511429,1465.606265,1394.856945,1343.440191,1256.414049,1205.715592,6451302260,4834028088,3566891810,33.4560359,80.8662164,-1.81401223,-0.731410715,8.584756924,1.102602865,16.64994246
1613.894,1596.565,1614.553,1593.093,4372253200,24308642671,1.411879291,54.8467129,88.76766443,86.59353812,41.92744688,47.12225548,1611.6968,1609.514692,1545.368286,1474.265765,1400.685982,1348.121371,1259.696639,1207.85427,5784027080,4882274578,3582889622,18.46992602,61.43469907,0.136328371,0.272088706,9.471035592,0.135575506,17.03339671
1648.538,1622.108,1648.838,1609.005,5171516800,29314321524,2.146609381,50.91366236,88.83635795,88.97374499,59.48107952,53.3016675,1609.8666,1617.426308,1556.403762,1483.640471,1407.223855,1353.055258,1263.265597,1210.07524,5273152980,4960029383,3602409074,6.312938359,46.37851703,2.402149346,1.923530745,11.11438604,-0.467391167,17.44485672
1657.288,1654.98,1663.929,1634.9,5308773300,31990664198,0.530773328,54.38657625,89.61373611,91.16849244,72.16994406,62.73580578,1620.4138,1626.650231,1568.189571,1492.967706,1414.4488,1358.017281,1266.886007,1212.431472,4936904740,5030219150,3629803542,-1.855076433,36.01024638,2.275603923,1.883488451,11.0062859,-0.383391011,17.845465
1641.3,1656.284,1667.233,1628.679,5701597900,33089439894,-0.964708608,61.02950569,90.24943215,91.52082421,71.36628183,67.0510438,1630.489,1629.609308,1579.691143,1501.837206,1421.556364,1362.744045,1270.358104,1214.727648,4931815680,5087378508,3663760207,-3.057819018,34.61076604,0.663052618,0.717392338,9.2861459,0.053981792,18.22156296
1684.195,1639.673,1684.709,1635.746,6784386400,38465780731,2.613477122,68.68296378,91.60360574,94.31195293,85.4730397,76.26204175,1649.043,1631.156,1592.392,1511.873382,1429.538709,1368.060247,1274.129104,1217.262974,5467705520,5191891100,3705571892,5.31240765,47.55362139,2.131660606,3.251620323,11.39788686,1.096584263,18.65935543
1669.399,1688.782,1695.58,1659.14,7814469100,44915922420,-0.878520599,74.29941892,92.55277632,94.45111747,82.90830065,79.5851712,1660.144,1635.475077,1604.423762,1521.000382,1437.243182,1373.034348,1277.931056,1219.82333,6156148700,5320660683,3763016583,15.70271189,63.59610871,0.557481761,2.074254971,9.75664565,1.508364354,19.02053524
1684.624,1669.236,1685.292,1639.68,6729777100,36276144270,0.912004859,79.77015311,93.55703521,95.565553,87.34132157,83.46324639,1667.3612,1640.050308,1616.061905,1530.482588,1444.969545,1378.238449,1282.01066,1222.392489,6467800760,5406893438,3807498822,19.62138398,69.87006593,1.035336555,2.717824697,10.07142538,1.665247229,19.38142453
1679.126,1681.22,1692.825,1672.814,5842296000,32173005450,-0.326363628,82.83079594,94.35121412,95.93957194,87.42469406,85.44397022,1671.7288,1644.807615,1624.729619,1539.864765,1452.6074,1383.589652,1286.047771,1224.939768,6574505300,5460115713,3844744488,20.40963317,70.99979781,0.44248804,2.086468004,9.043731533,1.636737596,19.73620262
1589.545,1678.238,1678.238,1588.971,6508531600,37165949586,-5.33497784,77.87332642,92.92357501,90.06829678,43.98155507,64.71276264,1661.3778,1639.423,1627.50981,1547.429912,1458.329818,1387.871753,1289.580257,1226.973781,6735892040,5528421008,3895709492,21.84115556,72.90539897,-4.323688447,-3.042411873,2.721615235,1.339178479,19.9948513
1591.49,1576.435,1596.122,1540.934,5457687300,30237702240,0.12236206,67.22712075,90.5866769,85.91288069,38.33649614,51.52462939,1642.8368,1634.330769,1629.690905,1554.252029,1464.098909,1391.895798,1293.043264,1229.076803,6470552220,5560575503,3927067940,16.36479384,64.76802332,-3.125496093,-2.621303474,2.395877238,0.520459562,20.20108474
1551.384,1583.956,1594.438,1550.202,4700391700,25969107019,-2.520028401,51.09105763,87.09137052,80.10075777,22.54693229,37.03578084,1619.2338,1630.240923,1630.357905,1559.3335,1469.224764,1395.264427,1296.247667,1231.005348,5847736740,5576420158,3942108579,4.865425754,48.34032659,-4.190241088,-4.837133086,-0.509801143,-0.675183828,20.29595425
1552.798,1540.216,1566.447,1529.503,3149627400,18350032479,0.091144423,38.74056343,83.50393034,76.32904996,18.28677925,27.66128005,1592.8686,1627.308154,1627.975333,1564.265382,1474.031673,1398.607011,1299.358819,1232.975717,5131706800,5551622273,3940189872,-7.563833631,30.2400891,-2.515624955,-4.578736588,-0.733084199,-2.11635109,20.38748335
1548.495,1552.098,1570.1,1532.059,3245068300,18252967053,-0.27711267,28.65277019,80.16962373,73.50101051,14.86121931,21.26124968,1566.7424,1624.005846,1622.470905,1568.729882,1478.7244,1401.896011,1302.506194,1234.892511,4612261260,5523072960,3944034842,-16.49103147,16.94271083,-1.164671359,-4.649665907,-1.28988952,-3.526061577,20.43934141
1531.327,1540.635,1540.635,1512.521,3243810300,17489724159,-1.108689405,21.94558568,76.90127814,70.36458695,12.56720496,16.91422732,1555.0988,1617.654538,1618.569762,1573.007147,1482.990236,1405.03382,1305.501208,1236.637948,3959317000,5511345538,3947143473,-28.16061027,0.308413592,-1.528635994,-5.336586793,-2.649711232,-3.867064134,20.49066956
1533.98,1531.247,1551.3,1528.23,2847339800,15749530834,0.173248431,17.58326115,74.08984107,68.46696693,12.2343856,14.57430646,1543.5968,1608.842385,1614.228524,1576.453824,1487.199745,1408.134202,1308.510444,1238.463665,3437247500,5479281395,3949294864,-37.26827932,-12.96553895,-0.623012434,-4.653183266,-2.694263726,-4.055436706,20.47697672
1574.467,1540.187,1574.475,1540.187,3357261200,18773707617,2.639343407,16.80779616,72.77731055,70.15224953,23.29540293,18.9348547,1548.2134,1602.471538,1612.189762,1581.297382,1492.286345,1411.357135,1311.734889,1240.478579,3168621400,5468534878,3954233184,-42.05721512,-19.86761396,1.695735226,-1.74758414,-0.431947996,-3.38590341,20.55007424
1586.286,1559.985,1591.85,1544.931,3556204700,20635199162,0.750666734,19.97619916,72.56388826,72.13704366,33.90401796,26.41943633,1554.911,1598.239692,1608.701238,1586.783235,1497.565818,1414.775,1315.055257,1242.647455,3249936860,5451890593,3951039146,-40.38880999,-17.74475676,2.017800376,-0.747928635,-0.031336057,-2.711025919,20.66285633
1592.332,1583.871,1592.832,1572.582,3553711100,20658724948,0.381141862,30.30221801,73.00953315,73.90082295,64.68528968,45.552363,1563.6784,1591.173308,1605.589,1591.926029,1502.902927,1418.171371,1318.555472,1244.951052,3311665420,5448770418,3954050171,-39.22178462,-16.24624684,1.832448411,0.072819994,0.02550185,-1.727964362,20.73257917
1598.116,1590.607,1617.714,1570.083,3970588000,22426544902,0.363240832,43.75389132,73.83907764,75.4981666,73.02738622,59.28987461,1577.0362,1585.69,1605.282524,1597.260853,1508.222,1421.864202,1322.082701,1247.315163,3457020960,5446589710,3965990383,-36.52870614,-12.83334991,1.336671917,0.783633623,0.053538347,-0.545743493,20.81398927
1596.066,1593.097,1605.252,1587.799,3246588800,18310093363,-0.128276045,57.53306415,74.69727678,76.41367507,76.22403505,67.75695483,1589.4534,1578.877846,1605.527381,1601.844471,1513.701055,1425.385663,1325.606403,1249.70582,3536870760,5419496210,3972902380,-34.73801581,-10.97514054,0.416029813,1.08863101,-0.360738554,0.669814569,20.83861901
1605.711,1594.495,1608.108,1582.019,3502677800,20932009523,0.604298318,67.37623395,75.70713887,77.72686305,82.40678999,75.08187241,1595.7022,1573.230538,1606.207667,1605.038794,1519.290436,1429.049382,1329.205035,1252.161468,3565954080,5393140398,3982896769,-33.87982108,-10.46832777,0.627234831,2.064571005,0.041880974,1.428376896,20.75178413
1633.449,1607.786,1635.803,1607.786,3949925000,23927245387,1.727459051,75.16803337,77.34597294,80.62364109,90.2486733,82.66527286,1605.1348,1576.607769,1607.138857,1608.047265,1524.999127,1432.949629,1332.938083,1254.714481,3644698140,5361849015,4001950191,-32.02534928,-8.926948961,1.763976459,3.605286735,1.579663475,1.80939301,20.63930687
1639.551,1636.703,1642.571,1627.592,3645178400,21481437588,0.373565382,81.99388148,79.23047879,82.99949048,93.8037255,88.23449918,1614.5786,1580.304769,1606.710905,1610.807971,1530.631,1436.77418,1336.717535,1257.382155,3662991600,5344856385,4009033202,-31.46697804,-8.631547428,1.546682212,3.749038282,1.784385845,2.168811449,20.50473857
1639.286,1638.23,1642.354,1627.068,3322060100,18652269224,-0.016162962,87.55527524,81.00834554,84.56407904,95.29760818,91.76605368,1622.8126,1587.066462,1605.853667,1613.805294,1536.069618,1440.916348,1340.344528,1260.076519,3533286020,5306881265,4010008476,-33.42066944,-11.88831543,1.01511413,3.290318315,1.578920702,2.252340361,20.40227424
1671.618,1641.928,1672.101,1641.928,5179902800,29018734618,1.972322096,91.5376767,83.32664061,87.96323074,97.45890081,94.61247724,1637.923,1596.206462,1607.297381,1615.828412,1542.103818,1445.458034,1344.175653,1262.760884,3919948820,5342357725,4039105062,-26.62511532,-2.950065422,2.057178512,4.724422578,3.452692614,2.613480115,20.20961758
1672.211,1679.724,1690.953,1662.28,4983707600,28588342410,0.035474612,93.05767196,85.64194204,90.27254489,90.97649268,92.79448496,1651.223,1605.723077,1606.726714,1616.067324,1548.090109,1450.004876,1348.158681,1265.485421,4216154780,5355545308,4070896387,-21.27496757,3.568216424,1.271057876,4.140684283,3.474092673,2.833609589,19.87218914
1697.282,1677.311,1697.83,1670.016,4863659200,28446545723,1.49927252,93.81369488,88.25305856,93.47529162,95.27375989,94.03412243,1663.9896,1618.488846,1608.054476,1618.538824,1554.239218,1454.598843,1352.266569,1268.304588,4398901620,5348085150,4095590287,-17.74810055,7.405802638,2.000757697,4.868316148,4.865078015,2.811310931,19.69081098
1681.547,1700.323,1702.658,1670.13,5431649200,32718658218,-0.927070457,92.76309318,90.21378525,94.13523861,88.88722188,91.46067215,1672.3888,1629.840154,1607.907952,1620.197676,1560.045,1459.063124,1356.212215,1271.117601,4756195780,5322166620,4124577535,-10.63421874,15.31352581,0.547611895,3.172510263,3.786533237,2.610602399,19.46490809
1718.555,1755.222,1757.472,1703.585,6072080600,32521556368,2.200830545,90.96723963,91.33992143,93.5921938,83.35317646,87.40692431,1688.2426,1640.923846,1609.785524,1623.176324,1566.561782,1463.891303,1360.404153,1274.149609,5306199880,5317175895,4167100860,-0.206425652,27.33552796,1.795500244,4.730941904,5.876051485,2.88366544,19.31574306
1741.47,1715.279,1742.204,1711.651,5006266900,29786950494,1.333387643,88.57891937,92.46028392,94.70100891,86.33139897,86.86916164,1702.213,1652.861077,1617.020048,1625.585882,1574.000691,1468.886854,1364.783646,1277.270275,5271472700,5259286730,4196858748,0.231703853,25.60519703,2.306233121,5.360941964,7.128760092,2.985848222,19.10941982
1730.19,1746.521,1750.028,1724.675,4943012700,29559549758,-0.647728643,86.35441072,93.21225251,94.71618969,82.70513079,84.78714621,1713.8088,1663.465538,1623.62481,1627.718265,1580.739818,1473.752067,1369.180896,1280.313785,5263333720,5211877668,4222263627,0.987284349,24.65668146,0.955835914,4.011171858,6.295422096,3.026408445,18.88263046
1734.329,1730.698,1737.031,1715.828,3904952600,23793270439,0.239222282,85.0964583,93.80549507,94.99198017,82.4789879,83.63306706,1721.2182,1673.943462,1632.336476,1631.535235,1587.207364,1478.643067,1373.59109,1283.376863,5071592400,5090188308,4239569362,-0.365328479,19.62517811,0.761716324,3.6073822,6.300431795,2.824153835,18.77881612
1745.806,1736.986,1746.724,1725.231,4008545000,24372507945,0.661754488,84.44411571,94.50783492,95.91251463,86.19120066,84.91213386,1734.07,1685.461923,1641.527333,1636.090588,1593.7654,1483.578124,1378.084556,1286.378944,4786971560,4969714333,4258046638,-3.677128307,12.4217738,0.676789288,3.580269367,6.705949692,2.883961735,18.72207563
1740,1745.878,1753.275,1737.999,4878589100,30494774588,-0.332568453,84.32014904,95.05640148,96.15353459,83.91835854,84.4152462,1738.359,1695.791846,1650.646619,1640.460441,1600.007182,1488.683,1382.568674,1289.36006,4548273260,4914227725,4280900753,-7.446835708,6.245706748,0.094399373,2.606932799,6.067781723,2.510163847,18.65308917
1655.773,1736.207,1737.595,1654.486,6747158900,39574756048,-4.840632184,77.60900463,93.67357983,90.90793655,42.58402148,63.49963384,1721.2196,1697.509077,1656.572619,1641.692176,1604.913964,1492.755764,1386.572674,1291.86206,4896451660,4931443930,4328705394,-0.709574528,13.11584444,-3.80233876,-2.458665906,0.857701811,1.396783287,18.39928824
1665.208,1641.138,1676.754,1633.898,4158780400,24614810204,0.569824487,65.5483212,91.78787839,88.01647549,33.96053325,48.73008354,1708.2232,1699.482692,1662.821571,1642.182471,1609.4306,1496.983326,1390.582493,1294.331155,4739605200,4842697713,4352591037,-2.128824028,8.891581121,-2.518125266,-2.016772072,1.402129777,0.514304013,18.0931357
1682.887,1662.047,1684.344,1653.603,3220393300,19821153519,1.061669173,51.66525187,90.26645114,87.22359666,36.80199288,42.76603821,1697.9348,1702.836615,1667.984429,1642.935382,1614.396073,1501.735809,1394.632993,1296.890549,4602693340,4730060363,4363321979,-2.692714527,5.485988944,-0.886241333,-1.171551939,2.431721787,-0.287861756,17.80413847
1684.252,1682.36,1684.672,1666.311,3140535400,18528216194,0.081110615,44.20826757,89.0973086,86.75902352,39.49132372,41.12868097,1685.624,1703.808462,1672.649476,1644.198676,1619.568527,1506.61073,1398.701944,1299.470888,4429091420,4633823385,4376314990,-4.418208205,1.205955929,-0.08139419,-1.147808687,2.436039154,-1.067283204,17.55175454
1645.16,1681.771,1681.771,1637.486,3505983000,20603536373,-2.321030345,38.89679504,87.37404199,83.92750878,24.4626509,32.79566593,1666.656,1701.727615,1675.165095,1643.050588,1623.708218,1511.105045,1402.394188,1301.858064,4154570200,4578296880,4398420491,-9.255115846,-5.544042265,-1.289768255,-3.32412866,0.12838386,-2.060941779,17.16039633
1655.122,1642.624,1658.054,1636.259,2866119700,16518086754,0.605533808,33.62752829,85.79063871,82.62383213,21.12081002,26.95823798,1666.5258,1698.484538,1677.879667,1642.630676,1628.042582,1515.70582,1406.135542,1304.223232,3378362360,4547326443,4414786301,-25.70662338,-23.47619727,-0.684285836,-2.553013435,0.760446259,-1.881603143,16.81880073
1665.328,1653.811,1669.288,1653.507,2996048900,16664622044,0.616631282,28.36510469,84.647125,82.36009758,23.72458236,25.34141017,1666.5498,1697.236923,1681.177857,1642.063147,1632.1354,1520.26373,1409.9375,1306.616489,3145816060,4512921335,4432972072,-30.29313328,-29.03596032,-0.073313141,-1.880051196,1.416806228,-1.808063604,16.46354162
1665.944,1648.749,1667.617,1632.687,3118400800,17329901789,0.03698971,25.93208539,83.80807065,82.12996197,25.65180589,25.49660803,1663.1612,1693.189923,1684.046095,1641.675441,1635.205218,1524.83564,1413.691368,1309.034322,3125417560,4461593435,4451296000,-29.9484006,-29.78634627,0.167319921,-1.609147486,1.478279946,-1.773499988,16.12686321
1685.461,1668.138,1690.613,1668.138,3423780100,19580630083,1.171527975,27.52517699,83.61149898,83.21835565,37.97841753,31.73751278,1663.403,1688.881538,1686.522857,1644.4965,1638.010673,1529.449674,1417.593493,1311.42367,3182066500,4414468605,4469033676,-27.91733763,-28.79743742,1.326076723,-0.202532764,2.491005606,-1.508604238,16.00621109
1686.654,1688.538,1691.429,1675.662,3116723100,17543497616,0.070781822,35.18842999,83.74920062,84.0246039,64.92482553,48.33116916,1671.7018,1685.532615,1688.765857,1647.295441,1640.573709,1534.084101,1421.476451,1313.774622,3104214520,4349846735,4483465735,-28.63623228,-30.76305912,0.894429856,0.066529986,2.38928354,-0.820560531,15.88622798
1675.168,1685.347,1701.611,1665.386,3620183100,20668131608,-0.680993256,45.29137047,83.76133194,83.78559457,63.27968977,55.80542946,1675.711,1680.981769,1690.474524,1650.936147,1643.079,1538.642596,1425.250181,1316.017687,3255027200,4270741653,4503069136,-23.78309285,-27.71536253,-0.032404156,-0.345855579,1.467764394,-0.313553028,15.83483164
1662.031,1674.43,1678.527,1646.346,3326896800,18805265844,-0.784219851,52.83428108,83.34478116,82.5116796,52.92705979,54.36624462,1675.0516,1674.537538,1690.018,1654.148882,1644.155345,1542.840494,1428.900799,1318.150725,3321196780,4158552345,4517644185,-20.13574666,-26.48387868,-0.777325307,-0.746865219,0.476505938,0.030698717,15.76373139
1612.733,1659.535,1659.535,1611.163,3365448600,19558733762,-2.966129994,50.34017078,81.63407249,78.21265515,27.33143189,40.84883826,1664.4094,1664.747769,1687.185714,1656.038235,1643.221618,1546.46227,1432.24784,1319.992588,3370606340,4074444133,4528103510,-17.27444946,-25.56251569,-3.104789002,-3.124483492,-2.614990063,-0.020325555,15.6251166
1600.614,1619.635,1625.044,1596.658,3231066000,17900862653,-0.751457309,41.13822885,79.2358525,74.43941252,15.55036908,28.19960367,1647.44,1660.504769,1682.582476,1658.076088,1642.991855,1549.876966,1435.479618,1321.849665,3332063520,4009163383,4539317634,-16.88880691,-26.59549763,-2.842349342,-3.606780922,-3.465588138,-0.786795044,15.50676634
1600.872,1598.758,1608.777,1577.902,2786576300,15048503237,0.016118814,30.55925933,76.80459131,71.94206893,17.05906849,22.62933608,1630.2836,1655.555846,1678.74081,1660.0435,1642.550509,1553.229944,1438.646292,1323.625914,3266034160,3916114500,4542014662,-16.60013618,-28.09283097,-1.80407875,-3.30305053,-3.564454787,-1.526511245,15.38927321
1601.058,1599.746,1609.425,1587.119,2082229300,11909137046,0.011618668,23.69596837,74.63314726,70.29025917,17.88859462,20.25896535,1615.4616,1649.261308,1673.145714,1660.825588,1642.255545,1556.672124,1441.731257,1325.444712,2958443400,3831728050,4537967872,-22.79088282,-34.80686767,-0.891608937,-2.922721067,-3.598667353,-2.049384627,15.19661381
1570.15,1601.608,1612.1,1567.251,2586705400,14401225370,-1.930473474,19.34311394,72.07449017,66.95717598,10.02311541,15.14104038,1597.0854,1640.484231,1664.987619,1660.351,1640.630182,1559.753416,1444.619188,1327.064094,2810405120,3778885893,4543871027,-25.62873821,-38.14954026,-1.686534734,-4.287406697,-5.432646471,-2.645489055,14.93347274
1547.436,1561.801,1570.054,1541.413,2409920600,12761218183,-1.446613381,15.47207845,69.09303684,63.13013017,6.891418877,11.01622963,1584.026,1632.967,1656.285048,1659.030529,1638.625582,1562.54718,1447.330313,1328.778262,2619299520,3760393223,4542845611,-30.34506327,-42.34231704,-2.309936832,-5.237766593,-6.726490407,-2.997059953,14.62694556
1580.577,1547.905,1581.753,1547.905,2338299800,12314675808,2.141671772,13.16668373,67.03553697,62.92053725,15.6693327,13.34278117,1580.0186,1627.232769,1648.963524,1658.514676,1638.189673,1565.63718,1450.1825,1330.625442,2440746280,3737724010,4530745344,-34.69966553,-46.1292548,0.035341356,-2.867184715,-4.69924551,-2.901500641,14.36592818
1578.566,1581.803,1585.173,1571.709,2163603600,11468884412,-0.127232017,13.90728074,65.56992787,62.63870967,21.38288171,17.36283144,1575.5574,1620.558769,1640.999714,1657.999971,1637.964982,1568.826483,1453.081868,1332.427884,2316151740,3710718843,4525798388,-37.58212793,-48.82335576,0.190954642,-2.591252476,-4.790951266,-2.77690449,14.10230951
1606.065,1578.354,1606.943,1577.86,2632313600,13871479448,1.74202409,19.47201974,65.07727439,64.09196744,38.0580618,27.71044662,1576.5588,1615.952692,1634.621857,1658.010382,1638.231164,1572.284573,1456.033965,1334.385429,2426168600,3705343188,4525445891,-34.52243214,-46.38829723,1.871557217,-0.61188006,-3.132994998,-2.437812227,13.87168307
1605.926,1605.597,1610.763,1596.217,2345146700,12306050014,-0.008654693,29.24267692,64.93023221,64.63614786,57.59905876,42.65475269,1583.714,1609.834615,1632.24819,1657.200882,1638.086291,1575.503169,1458.871861,1336.268644,2377856860,3680040325,4514936675,-35.3850325,-47.33355015,1.402525961,-0.242796083,-3.094065596,-1.622565146,13.59468412
1570.738,1605.202,1611.661,1566.722,2565505000,13783639455,-2.191134585,38.8212555,63.9468669,61.98013628,49.54238167,46.09856718,1588.3744,1600.918,1627.749619,1655.176971,1636.671745,1578.21036,1461.381,1337.977927,2408973740,3655272833,4502038922,-34.09592525,-46.4914946,-1.11034275,-1.885168385,-5.101507095,-0.783525452,13.26115302
1595.657,1568.267,1596.653,1564.398,2025921400,10942039774,1.586451719,47.79092438,63.32506807,62.08147041,63.14033934,54.61945326,1591.3904,1594.801769,1623.59581,1653.893765,1635.551182,1581.08109,1464.019813,1339.796798,2346498060,3617078090,4482371525,-35.12724908,-47.65052279,0.268105174,0.053626149,-3.521191382,-0.213905533,12.96935674
1616.41,1596.056,1616.453,1591.857,2856399800,15316278115,1.300592797,56.26616874,63.47051109,63.76139714,81.54151828,68.08048577,1598.9592,1591.292462,1620.365238,1652.27,1635.098636,1584.189775,1466.768368,1341.779554,2485057300,3589223385,4467595034,-30.76337042,-44.3759499,1.091384946,1.578436338,-2.170347461,0.481793174,12.64696158
1603.332,1612.412,1612.412,1592.846,2339190400,12166972224,-0.809076905,65.9180754,63.60209884,63.86527432,82.02808857,75.05428717,1598.4126,1590.569308,1618.373429,1650.244147,1633.6284,1587.115247,1469.492528,1343.7407,2426432660,3566538425,4448185875,-31.96673158,-45.45118554,0.307767844,0.802397748,-2.842739794,0.493112263,12.30027481
1598.018,1601.567,1614.365,1596.562,2397424800,11727798657,-0.331434787,73.14851592,63.57528694,63.52166316,77.56726247,76.31077482,1596.831,1590.369615,1615.65419,1647.324618,1632.330564,1589.799933,1472.071097,1345.608597,2436888280,3538907100,4428589044,-31.14008898,-44.97370933,0.074334729,0.480918683,-2.993133055,0.406281946,11.90523479
1601.15,1565.457,1602.13,1558.1,2337431800,11999189682,0.195992786,75.78534894,63.5621662,63.53592472,75.67119485,75.99098484,1602.9134,1590.391,1612.598095,1644.96,1630.812855,1592.484438,1474.70784,1347.394936,2391273640,3498594770,4405559729,-31.65045405,-45.72145682,-0.110012182,0.676500307,-2.663286645,0.787378701,11.54480603
1613.355,1601.523,1619.074,1598.776,2670121100,15163018038,0.762264622,77.29006629,63.87267083,64.49368008,83.14589362,79.56843923,1606.453,1591.336923,1610.093857,1641.865882,1629.617018,1595.32964,1477.558438,1349.216854,2520113580,3474218338,4393843031,-27.46242938,-42.64443309,0.429642199,1.383621319,-1.736492771,0.949897957,11.12019942
1612.396,1614.393,1621.399,1608.741,2721290700,15455406413,-0.05944135,79.1914579,64.26767246,65.05767571,84.46146006,82.01494964,1605.6502,1594.586615,1606.614571,1638.069588,1630.032491,1598.476449,1480.363701,1351.003,2493091760,3459199103,4378015899,-27.92864226,-43.05430091,0.420128867,1.116865302,-1.567307544,0.69382149,10.65318521
1623.017,1612.699,1623.169,1601.887,2506129700,13593692277,0.658709151,82.88260972,64.71630057,65.61355681,92.11393094,87.06444029,1609.5872,1600.400538,1603.584238,1634.917441,1630.605709,1601.436888,1483.069722,1352.933021,2526479620,3392354775,4363622728,-25.52431017,-42.10132779,0.834362997,1.413175077,-0.727892484,0.574022647,10.23874446
1623.034,1622.481,1630.047,1619.735,2782161400,15295238075,0.001047432,86.06774319,64.97944742,65.50574111,91.18323898,89.12383963,1614.5904,1603.666462,1601.101667,1631.644059,1631.908436,1604.18318,1485.649292,1354.773043,2603426940,3337316120,4347445035,-21.99040048,-40.11593202,0.522956163,1.207703654,-0.527692224,0.681185192,9.827000758
1650.438,1627.123,1651.289,1624.281,3934124300,21633007200,1.688442756,89.43923667,65.86212786,67.62748874,95.13502053,92.12943008,1624.448,1609.195077,1600.549619,1628.839118,1633.683709,1607.164348,1488.39325,1356.73024,2922765440,3314077748,4350317015,-11.80757777,-32.81488613,1.599928099,2.562953595,1.326029202,0.947860411,9.4360726
1651.024,1652.672,1667.53,1649.593,4805041100,27063623012,0.035505726,90.77694537,66.93919246,69.09332165,90.02570272,91.0775664,1631.9818,1612.653462,1602.373,1626.222176,1635.547873,1610.021899,1491.138042,1358.710494,3349749440,3298412545,4358712799,1.556412192,-23.14819547,1.166814483,2.379341835,1.525119008,1.198542584,9.059130076
1655.195,1648.348,1656.232,1640.281,3144285800,17230948785,0.252631094,91.14473128,68.05295724,70.2804868,89.37682833,90.22719737,1640.5416,1616.443385,1604.972095,1626.205176,1637.800018,1613.047685,1493.937576,1360.714712,3434348460,3225217675,4345386473,6.484237843,-20.96563835,0.893205024,2.39733824,1.782667031,1.490817162,8.853622947
1658.638,1655.903,1661.473,1649.997,3513501600,19087552034,0.208011745,90.57704464,69.14040516,71.315301,90.62554292,90.42637014,1647.6658,1623.204923,1607.722857,1626.011941,1640.066527,1615.765045,1496.719465,1362.652369,3635822840,3187898543,4333662780,14.05077017,-16.10277438,0.665923878,2.182908419,2.006507947,1.506949405,8.638390754
1636.691,1658.66,1660.518,1634.026,3595457500,19724461614,-1.323194091,87.43653631,69.43864898,70.03513662,72.88571267,81.65604141,1650.3972,1626.361385,1609.419667,1624.653235,1641.197873,1618.314539,1499.143528,1364.452498,3798482060,3154209663,4315616456,20.42579494,-11.98286274,-0.830478869,0.635136537,0.740943633,1.477888962,8.372094145
1657.52,1635.332,1657.691,1635.122,3309342600,17623874059,1.272628737,84.10652425,69.950066,70.97290005,78.81828098,80.2371612,1651.8136,1629.523692,1613.580143,1623.867,1642.493036,1621.21064,1501.750639,1366.341936,3673525720,3139319413,4304205883,17.01662804,-14.6526486,0.345462708,1.718066931,2.072398786,1.367878712,8.13160041
1664.078,1659.737,1669.901,1657.047,4053349300,21946288118,0.395651335,81.52532843,70.69734203,72.19189409,85.12840417,82.68278268,1654.4244,1634.196462,1619.134524,1624.423412,1643.797509,1623.981438,1504.348021,1368.27812,3523187360,3140439520,4295355146,12.18771569,-17.9768089,0.583502032,1.828515675,2.44114853,1.237791106,7.981889115
1672.121,1665.13,1672.26,1656.863,3357962300,18255683937,0.483330709,83.49242576,71.7091747,73.73284003,92.43188414,87.55733341,1657.8096,1639.896692,1623.493762,1624.923382,1645.143055,1626.850978,1507.144319,1370.215863,3565922660,3102423850,4290828381,14.93989321,-16.89430703,0.863271633,1.965020592,2.904605728,1.092319277,7.814716971
1661.19,1683.782,1683.89,1655.408,3152275400,17524649356,-0.653720634,84.20212647,71.85667057,72.15166231,77.17519319,82.3662633,1658.32,1644.515154,1627.428238,1624.801676,1646.327127,1629.333753,1509.773028,1372.141069,3493677420,3012551763,4276177494,15.97070176,-18.29905507,0.173066718,1.013967315,2.239554775,0.839447792,7.618936527
